property_id,prop_type,year_built,is_new_construction,beds,baths_full,baths_half,garage,price,lot_size,building_size,line,neighborhoods,city,county,state_code,postal_code
O9750511291,condo,2020.0,False,4.0,3,1.0,None,2118000,1530,1887,281 Calderon Ave,None,Mountain View,Santa Clara,CA,94041
O1093831400,single_family,1950.0,False,3.0,2,,2,2100000,5200,1580,1850 Montecito Ave,"['Monta Loma - Farley - Rock Street', 'Rex Manor']",Mountain View,Santa Clara,CA,94043
O1323464137,condo,1978.0,False,3.0,2,1.0,1,1688000,None,1598,280 Orchard Ave Apt J,"['Moffett-Whisman', 'Willow Gate']",Mountain View,Santa Clara,CA,94043
O2621674020,condo,2016.0,False,2.0,2,1.0,None,152000,1010,1328,133 Sonoma Ter,"['Wagon Wheel', 'Moffett-Whisman']",Mountain View,Santa Clara,CA,94043
O1257865866,condo,2011.0,False,3.0,3,1.0,2,1638000,797,1591,490 Kahlo St,"['Grant - Sylvan Park', 'Sylvan Park']",Mountain View,Santa Clara,CA,94041
O1727317968,condo,2007.0,False,2.0,2,1.0,2,1315000,665,1431,193 Fable Ct,"['Moffett-Whisman', 'Whisman Station']",Mountain View,Santa Clara,CA,94043
O2104819154,single_family,1955.0,False,3.0,2,,2,2200000,6098,1196,270 Barbara Ave,"['Miramonte-Springer', 'Cuesta Park']",Mountain View,Santa Clara,CA,94040
O1248677718,condo,2003.0,False,3.0,3,1.0,2,1750000,1127,2022,907 Camille Ln,"['Miramonte-Springer', 'Cuesta Park']",Mountain View,Santa Clara,CA,94040
O2141973299,single_family,1953.0,False,3.0,2,,2,2580000,5137,1323,1474 Ernestine Ln,"['Miramonte-Springer', 'Saint Francis Acres']",Mountain View,Santa Clara,CA,94040
O1161133692,condo,1973.0,False,1.0,1,,1,705000,1365,954,765 N Rengstorff Ave Apt 1,['Monta Loma - Farley - Rock Street'],Mountain View,Santa Clara,CA,94043
O1403138723,condo,1971.0,False,1.0,1,,None,542500,None,740,500 W Middlefield Rd Apt 159,['Moffett-Whisman'],Mountain View,Santa Clara,CA,94043
O1271813541,single_family,1947.0,False,3.0,2,,1,2190000,5100,1548,634 Fairmont Ave,"['Central Mountain View', 'Old Mountain View']",Mountain View,Santa Clara,CA,94041
O2058907513,single_family,1952.0,False,3.0,2,,2,2900000,5022,1628,1365 Todd St,"['Miramonte-Springer', 'Saint Francis Acres']",Mountain View,Santa Clara,CA,94040
O1444988376,single_family,1976.0,False,4.0,3,1.0,2,2630000,7124,2176,425 Hedgerow Ct,"['Grant - Sylvan Park', 'Sylvan Park']",Mountain View,Santa Clara,CA,94041
O9483547498,condo,2019.0,False,3.0,3,1.0,None,1785000,1612,1693,2054 Montecito Ave,['Monta Loma - Farley - Rock Street'],Mountain View,Santa Clara,CA,94043
O9441979627,condo,2019.0,False,3.0,3,1.0,None,1910000,1385,1708,348 Marquetta Cir,['Monta Loma - Farley - Rock Street'],Mountain View,Santa Clara,CA,94043
O9302439644,condo,2019.0,False,2.0,2,1.0,None,1550000,945,1407,322 Marquetta Cir,['Monta Loma - Farley - Rock Street'],Mountain View,Santa Clara,CA,94043
O9563621442,single_family,,False,,None,,None,965000,None,0,629 Alamo Ct,None,Mountain View,Santa Clara,CA,94043
O1055857404,condo,1977.0,False,1.0,1,,1,825000,None,1000,49 Showers Dr Apt A238,['San Antonio - Rengstorff - del Medio'],Mountain View,Santa Clara,CA,94040
O1739873779,single_family,1951.0,False,3.0,2,,1,2425000,5863,1390,1085 Judson Dr,"['Gemello', 'Miramonte-Springer']",Mountain View,Santa Clara,CA,94040
O1930850912,condo,2003.0,False,2.0,2,,1,1210000,732,1150,714 Astor Ct,['Monta Loma - Farley - Rock Street'],Mountain View,Santa Clara,CA,94043
O1207082599,condo,1974.0,False,2.0,2,,1,1340000,3700,1189,1340 Montecito Ave Unit B,"['Monta Loma - Farley - Rock Street', 'Rex Manor']",Mountain View,Santa Clara,CA,94043
O9361669137,mobile,2021.0,True,3.0,2,,None,369000,None,1502,325 Sylvan Ave Spc 14,"['Grant - Sylvan Park', 'Sylvan Park']",Mountain View,Santa Clara,CA,94041
O1135606521,condo,1971.0,False,3.0,1,1.0,2,1210000,1386,1254,10 Sutter Creek Ln,"['Monta Loma - Farley - Rock Street', 'Rex Manor']",Mountain View,Santa Clara,CA,94043
O2608651394,condo,2006.0,False,3.0,2,1.0,2,1590000,982,1369,170 Oberg Ct,"['Moffett-Whisman', 'Whisman Station']",Mountain View,Santa Clara,CA,94043
O1185654682,condo,1980.0,False,3.0,2,,1,1149000,None,1414,928 Wright Ave Apt 1101,"['Moffett Boulevard', 'Moffett-Whisman']",Mountain View,Santa Clara,CA,94043
O1328495039,condo,2009.0,False,3.0,3,1.0,2,1340000,728,1644,1903 Aberdeen Ln,['Monta Loma - Farley - Rock Street'],Mountain View,Santa Clara,CA,94043
O2587379695,single_family,1940.0,False,3.0,1,,None,355000,8000,975,909 Vine Ave,['Mountain View'],Martinez,Contra Costa,CA,94553
O2197467207,single_family,2011.0,False,4.0,3,1.0,2,3880000,8352,2852,2718 Eden Ln,"['Waverly Park', 'Grant - Sylvan Park']",Mountain View,Santa Clara,CA,94040
O9295456984,single_family,,True,0.0,None,,2,1438000,None,1439,637 Alamo Ct,None,Mountain View,Santa Clara,CA,94043
O9851149392,single_family,,False,,None,,None,1438000,None,0,629 Alamo Ct,None,Mountain View,Santa Clara,CA,94043
O2683558812,multi_family,1963.0,False,0.0,None,,1,2850000,14932,6760,1824 California St,"['Central Mountain View', 'Shoreline West']",Mountain View,Santa Clara,CA,94041
O9707580327,condo,,False,,None,,None,1565000,954,0,346 Marquetta Cir,['Monta Loma - Farley - Rock Street'],Mountain View,Santa Clara,CA,94043
O1434293050,condo,1998.0,False,3.0,2,1.0,2,1650000,770,1625,360 Flower Ln,"['Moffett-Whisman', 'Whisman Station']",Mountain View,Santa Clara,CA,94043
O1211603515,condo,2020.0,True,3.0,3,1.0,2,1610000,None,1732,2248 Mora Pl,['San Antonio - Rengstorff - del Medio'],Mountain View,Santa Clara,CA,94040
O1558563168,multi_family,1954.0,False,8.0,None,,None,2375000,7152,3328,194 Gladys Ave,"['Slater', 'Moffett-Whisman']",Mountain View,Santa Clara,CA,94043
O2966419117,single_family,1959.0,False,3.0,2,,2,1730000,5369,1140,2467 Betlo Ave,"['Monta Loma', 'Monta Loma - Farley - Rock Street']",Mountain View,Santa Clara,CA,94043
O1874892323,single_family,2008.0,False,3.0,2,1.0,2,1820000,1651,1839,134 Azalea Dr,"['Central Mountain View', 'Old Mountain View']",Mountain View,Santa Clara,CA,94041
O2713525093,condo,2009.0,False,3.0,2,1.0,2,1845000,2687,1839,146 Iris Dr,"['Central Mountain View', 'Old Mountain View']",Mountain View,Santa Clara,CA,94041
O1226945346,single_family,2014.0,False,4.0,3,,2,3300000,7015,2450,462 Pettis Ave,"['Central Mountain View', 'Shoreline West']",Mountain View,Santa Clara,CA,94041
O1116675422,condo,1971.0,False,4.0,2,1.0,1,1480000,1503,1452,27 Saw Mill Ct,"['Monta Loma - Farley - Rock Street', 'Rex Manor']",Mountain View,Santa Clara,CA,94043
O9669895759,condo,2019.0,False,3.0,3,1.0,None,1780000,1359,1603,332 Marquetta Cir,['Monta Loma - Farley - Rock Street'],Mountain View,Santa Clara,CA,94043
O9727707224,condo,2019.0,False,3.0,3,1.0,None,1665000,1497,1697,101 Hacienda Ln,None,Mountain View,Santa Clara,CA,94040
O2636309877,single_family,1948.0,False,2.0,1,,1,395000,3600,699,721 Veale Ave,['Mountain View'],Martinez,Contra Costa,CA,94553
O1108849574,condo,1975.0,False,2.0,2,,None,875000,1300,1013,400 Ortega Ave Apt 118,['San Antonio - Rengstorff - del Medio'],Mountain View,Santa Clara,CA,94040
O1532240084,condo,1973.0,False,1.0,1,,1,738000,None,899,765 N Rengstorff Ave Apt 19,['Monta Loma - Farley - Rock Street'],Mountain View,Santa Clara,CA,94043
O1482776042,condo,2000.0,False,3.0,2,1.0,2,1415000,1053,1288,171 Owens Ct,"['Moffett-Whisman', 'Whisman Station']",Mountain View,Santa Clara,CA,94043
O1182263481,single_family,1962.0,False,3.0,2,,None,1798888,7905,1553,820 San Pablo Dr,"['Sterling Estates', 'Moffett-Whisman']",Mountain View,Santa Clara,CA,94043
O2959264056,single_family,1954.0,False,3.0,2,,2,2058888,4802,1116,534 Victory Ave,"['Monta Loma', 'Monta Loma - Farley - Rock Street']",Mountain View,Santa Clara,CA,94043
O9168028914,condo,2020.0,True,3.0,3,1.0,2,1710000,1608,1608,344 Marquetta Cir,['Monta Loma - Farley - Rock Street'],Mountain View,Santa Clara,CA,94043
O1520165919,condo,1992.0,False,2.0,2,,1,1010000,None,1163,550 Ortega Ave Apt B226,['San Antonio - Rengstorff - del Medio'],Mountain View,Santa Clara,CA,94040
O2618394617,single_family,2016.0,False,3.0,2,1.0,2,1790000,3040,1603,188 Athena Ct,"['Wagon Wheel', 'Moffett-Whisman']",Mountain View,Santa Clara,CA,94043
O2616074471,single_family,1918.0,False,2.0,1,,None,515000,8840,1248,2908 Leslie Ave,['Mountain View'],Martinez,Contra Costa,CA,94553
O1986404404,condo,2011.0,False,3.0,3,1.0,2,1580000,853,1637,206 Miro Ave,"['Grant - Sylvan Park', 'Sylvan Park']",Mountain View,Santa Clara,CA,94041
O9438889363,condo,2019.0,False,2.0,2,1.0,None,1438000,967,1407,2016 Montecito Ave,['Monta Loma - Farley - Rock Street'],Mountain View,Santa Clara,CA,94043
O2622829264,single_family,2018.0,False,4.0,4,,None,1600000,1403,1751,3218 Pyramid Way,"['Moffett-Whisman', 'Whisman Station']",Mountain View,Santa Clara,CA,94043
O1289514864,single_family,1999.0,False,3.0,2,1.0,2,1960000,4164,1622,240 Oak St,"['Central Mountain View', 'Old Mountain View']",Mountain View,Santa Clara,CA,94041
O9816427053,land,,False,,None,,None,375000,9248,None,Panoramic Hwy,None,Mill Valley,None,CA,94041
O1020752886,condo,1978.0,False,2.0,2,,1,820000,None,1206,2111 Latham St Apt 109,['San Antonio - Rengstorff - del Medio'],Mountain View,Santa Clara,CA,94040
O2053129210,single_family,2020.0,True,3.0,3,1.0,2,1890000,4356,2032,2225 Mora Pl,['San Antonio - Rengstorff - del Medio'],Mountain View,Santa Clara,CA,94040
O1068490559,condo,1996.0,False,3.0,3,,2,1350000,931,1421,2005 Showers Dr,"['San Antonio - Rengstorff - del Medio', 'The Crossings']",Mountain View,Santa Clara,CA,94040
O1438429570,single_family,1976.0,False,4.0,2,,2,2765000,10062,2588,385 Foxborough Dr,"['Grant - Sylvan Park', 'Sylvan Park']",Mountain View,Santa Clara,CA,94041
O1996263464,single_family,2021.0,True,5.0,4,1.0,2,4350000,10119,3616,1220 Brookdale Ave,"['Miramonte-Springer', 'Blossom Valley', 'Varsity Park']",Mountain View,Santa Clara,CA,94040
O2236139963,single_family,2009.0,False,4.0,3,,1,2215888,5484,1925,86 Murlagan Ave,"['Wagon Wheel', 'Moffett-Whisman']",Mountain View,Santa Clara,CA,94043
O1415063824,condo,1971.0,False,3.0,1,1.0,None,1050000,960,1128,532 Tyrella Ave Apt 53,"['Moffett-Whisman', 'North Whisman']",Mountain View,Santa Clara,CA,94043
O1989027420,condo,2007.0,False,2.0,2,1.0,2,1238000,None,1236,464 Kasra Dr Unit 2,"['Moffett-Whisman', 'Whisman Station']",Mountain View,Santa Clara,CA,94043
O2595131011,single_family,,False,,None,,None,1700000,43560,0,3128 Sycamore St,['Mountain View'],Martinez,Contra Costa,CA,94553
O1111569988,condo,1975.0,False,2.0,1,,None,75000,920,939,400 Ortega Ave Apt 210,['San Antonio - Rengstorff - del Medio'],Mountain View,Santa Clara,CA,94040
O2633924857,single_family,1955.0,False,3.0,1,,1,560000,4000,940,820 Palm Ave,['Mountain View'],Martinez,Contra Costa,CA,94553
O1299054945,condo,1985.0,False,2.0,2,1.0,1,1250000,2680,1180,700 Chiquita Ave Apt 19,"['Central Mountain View', 'Shoreline West']",Mountain View,Santa Clara,CA,94041
O2684999680,single_family,2010.0,False,4.0,3,,2,3525000,6346,2246,1401 Marigold Ct,"['Miramonte-Springer', 'Blossom Valley', 'Varsity Park']",Mountain View,Santa Clara,CA,94040
O1221765380,condo,1984.0,False,2.0,2,1.0,1,1075000,936,1171,1983 San Luis Ave Apt 22,['Monta Loma - Farley - Rock Street'],Mountain View,Santa Clara,CA,94043
O1362779707,multi_family,1956.0,False,,None,,None,448500,7476,1626,515 Tyrella Ave # B,"['Wagon Wheel', 'Moffett-Whisman']",Mountain View,Santa Clara,CA,94043
O1985232745,single_family,1953.0,False,3.0,1,,None,385000,6485,1121,1075 Miramonte Ave,['Miramonte-Springer'],Mountain View,Santa Clara,CA,94040
O2427914875,condo,1969.0,False,1.0,1,,1,675000,None,855,1031 Crestview Dr Apt 212,['Grant - Sylvan Park'],Mountain View,Santa Clara,CA,94040
O1303340528,single_family,1946.0,False,4.0,4,,2,2700000,4920,2308,679 Yosemite Ave,"['Central Mountain View', 'Old Mountain View']",Mountain View,Santa Clara,CA,94041
O1984785553,single_family,1965.0,False,3.0,2,1.0,2,3600000,8950,2429,1848 Golden Way,"['Miramonte-Springer', 'Blossom Valley']",Mountain View,Santa Clara,CA,94040
O1090179337,condo,1975.0,False,2.0,2,,2,875000,None,1113,400 Ortega Ave Apt 323,['San Antonio - Rengstorff - del Medio'],Mountain View,Santa Clara,CA,94040
O1302632476,single_family,1947.0,False,3.0,1,,2,1850000,5000,1228,492 Calderon Ave,"['Central Mountain View', 'Old Mountain View']",Mountain View,Santa Clara,CA,94041
O1109855755,single_family,1951.0,False,4.0,2,,None,460500,6619,1615,1048 Farley St,"['Monta Loma - Farley - Rock Street', 'Rex Manor']",Mountain View,Santa Clara,CA,94043
O2280080882,single_family,1992.0,False,4.0,3,,None,1537000,8119,3165,2705 Diericx Dr,"['Grant - Sylvan Park', 'Waverly Park']",Mountain View,Santa Clara,CA,94040
O1112911562,single_family,2020.0,True,4.0,2,1.0,2,2750000,6188,2166,438 Farley St,"['Monta Loma - Farley - Rock Street', 'Rex Manor']",Mountain View,Santa Clara,CA,94043
O9351459262,condo,2020.0,True,2.0,2,1.0,2,1435000,1407,1407,2046 Montecito Ave,['Monta Loma - Farley - Rock Street'],Mountain View,Santa Clara,CA,94043
O1209393087,condo,1988.0,False,2.0,2,1.0,None,1200000,960,1407,2003 Saint Emilion Way,['Monta Loma - Farley - Rock Street'],Mountain View,Santa Clara,CA,94043
O1984205714,condo,2011.0,False,3.0,3,1.0,2,1625000,2520,1548,480 Kahlo St,"['Grant - Sylvan Park', 'Sylvan Park']",Mountain View,Santa Clara,CA,94041
O1535002408,condo,2019.0,False,3.0,3,1.0,None,1648000,1957,1742,117 Ranch Ln,['San Antonio - Rengstorff - del Medio'],Mountain View,Santa Clara,CA,94040
O1248671391,single_family,1948.0,False,5.0,3,,1,2888000,9675,2965,427 Chiquita Ave,"['Central Mountain View', 'Shoreline West']",Mountain View,Santa Clara,CA,94041
O2396984144,condo,1977.0,False,2.0,2,1.0,2,1170000,None,1478,1354 Dale Ave Apt 8,['Grant - Sylvan Park'],Mountain View,Santa Clara,CA,94040
O1310201956,single_family,,False,,None,,None,425000,5200,0,2340 W Shell St,['Mountain View'],Martinez,Contra Costa,CA,94553
O1131470002,condo,1996.0,False,3.0,3,,1,1350000,853,1292,139 Pacchetti Way,"['San Antonio - Rengstorff - del Medio', 'The Crossings']",Mountain View,Santa Clara,CA,94040
O1262310726,single_family,1945.0,False,3.0,1,,None,1800000,5245,1192,453 Sierra Ave,"['Old Mountain View', 'Central Mountain View']",Mountain View,Santa Clara,CA,94041
O1556982160,condo,2018.0,True,3.0,3,1.0,2,1600000,None,1705,118 Ranch Ln,['San Antonio - Rengstorff - del Medio'],Mountain View,Santa Clara,CA,94040
O2253212137,single_family,1948.0,False,2.0,1,,None,4000000,31324,1077,773 Cuesta Dr,"['Miramonte-Springer', 'Cuesta Park']",Mountain View,Santa Clara,CA,94040
O1432541551,condo,1969.0,False,2.0,2,,None,772500,None,1083,100 E Middlefield Rd Apt 3H,"['Wagon Wheel', 'Moffett-Whisman']",Mountain View,Santa Clara,CA,94043
O1426579000,condo,1969.0,False,2.0,2,,None,790000,None,1083,100 E Middlefield Rd Apt 1B,"['Wagon Wheel', 'Moffett-Whisman']",Mountain View,Santa Clara,CA,94043
O1115072987,single_family,2021.0,True,4.0,3,1.0,2,2588000,5100,1824,1778 Wagner Ave,"['Monta Loma - Farley - Rock Street', 'Rex Manor']",Mountain View,Santa Clara,CA,94043
O1165866467,multi_family,1970.0,False,,None,,None,2615000,9752,2953,1341 San Domar Dr,"['Monta Loma - Farley - Rock Street', 'Rex Manor']",Mountain View,Santa Clara,CA,94043
O1426355405,condo,1978.0,False,2.0,1,,None,680000,1041,1087,264 N Whisman Rd Apt 18,"['Slater', 'Moffett-Whisman']",Mountain View,Santa Clara,CA,94043
O9615709935,single_family,2020.0,True,4.0,3,,2,2470000,5405,2188,860 Sierra Vista Ave,['Monta Loma - Farley - Rock Street'],Mountain View,Santa Clara,CA,94043
O9111997008,single_family,1953.0,False,5.0,3,4.0,6,2850000,20935,2481,1991 Colony St,['Monta Loma - Farley - Rock Street'],Mountain View,Santa Clara,CA,94043
O2600012849,single_family,1951.0,False,3.0,2,,None,599000,9000,1100,1030 Oak St,['Mountain View'],Martinez,Contra Costa,CA,94553
O2154830049,multi_family,1977.0,False,5.0,None,,3,2000000,9660,2732,950 Phyllis Ave,"['Miramonte-Springer', 'Cuesta Park']",Mountain View,Santa Clara,CA,94040
O1083918659,condo,1978.0,False,3.0,2,1.0,2,1410000,2492,1725,177 Ortega Ave,['San Antonio - Rengstorff - del Medio'],Mountain View,Santa Clara,CA,94040
O2852260573,single_family,2000.0,False,4.0,3,,2,1980000,3032,1847,130 Plum Ct,"['Moffett-Whisman', 'Willow Gate']",Mountain View,Santa Clara,CA,94043
O1337066206,single_family,1954.0,False,3.0,1,,None,1250000,6444,984,783 Winston Pl,"['Moffett-Whisman', 'North Whisman']",Mountain View,Santa Clara,CA,94043
O1336097292,single_family,1954.0,False,3.0,1,,1,1400000,5500,875,812 Wake Forest Dr,"['Moffett-Whisman', 'North Whisman']",Mountain View,Santa Clara,CA,94043
O1511743816,condo,1975.0,False,3.0,2,,2,1248000,None,1485,400 Ortega Ave Apt 220,['San Antonio - Rengstorff - del Medio'],Mountain View,Santa Clara,CA,94040
O2053017413,single_family,2020.0,True,3.0,3,1.0,2,1838800,1563,1966,2222 Mora Pl,['San Antonio - Rengstorff - del Medio'],Mountain View,Santa Clara,CA,94040
O2052942881,single_family,,False,,None,,None,1850000,1562,0,2224 Mora Pl,['San Antonio - Rengstorff - del Medio'],Mountain View,Santa Clara,CA,94040
O9150686629,single_family,2020.0,True,4.0,3,,1,2430000,5071,2190,856 Sierra Vista Ave,['Monta Loma - Farley - Rock Street'],Mountain View,Santa Clara,CA,94043
O1883335672,condo,1975.0,False,2.0,1,,2,785000,None,995,400 Ortega Ave Apt 112,['San Antonio - Rengstorff - del Medio'],Mountain View,Santa Clara,CA,94040
O1022616184,single_family,1955.0,False,4.0,2,,1,1833000,5600,1632,319 Thompson Ave,"['Monta Loma', 'Monta Loma - Farley - Rock Street']",Mountain View,Santa Clara,CA,94043
O1729450350,single_family,2008.0,False,3.0,3,1.0,2,1910000,2613,1844,129 Azalea Dr,"['Central Mountain View', 'Old Mountain View']",Mountain View,Santa Clara,CA,94041
O1263056045,single_family,1920.0,False,3.0,2,,None,1830000,5824,2022,37 Church St,"['Central Mountain View', 'Old Mountain View']",Mountain View,Santa Clara,CA,94041
O1007188083,condo,1977.0,False,2.0,2,,1,950000,None,1206,49 Showers Dr Apt J317,['San Antonio - Rengstorff - del Medio'],Mountain View,Santa Clara,CA,94040
O2348314823,land,,False,,None,,None,6520000,38032,None,466 Bryant Ave,"['Waverly Park', 'Grant - Sylvan Park']",Mountain View,Santa Clara,CA,94040
O1083620531,single_family,1950.0,False,3.0,2,,1,1650000,5862,1000,257 Farley St,"['Monta Loma - Farley - Rock Street', 'Rex Manor']",Mountain View,Santa Clara,CA,94043
O1296073670,condo,1989.0,False,3.0,2,,2,1250000,None,1354,1721 California St Apt 15,"['Central Mountain View', 'Shoreline West']",Mountain View,Santa Clara,CA,94041
O1824840128,condo,1978.0,False,2.0,1,,1,853000,None,982,938 Clark Ave Apt 57,"['Gemello', 'Miramonte-Springer']",Mountain View,Santa Clara,CA,94040
O9873792087,condo,2018.0,False,3.0,3,1.0,None,1680000,922,1833,120 Ranch Ln,['San Antonio - Rengstorff - del Medio'],Mountain View,Santa Clara,CA,94040
O2073217635,single_family,1954.0,False,3.0,2,,None,2580000,5377,1516,1532 Todd St,"['Miramonte-Springer', 'Saint Francis Acres']",Mountain View,Santa Clara,CA,94040
O1532091021,condo,1987.0,False,2.0,2,1.0,1,1140000,2680,1266,363 N Rengstorff Ave Apt 11,['Monta Loma - Farley - Rock Street'],Mountain View,Santa Clara,CA,94043
O1892628648,condo,2007.0,False,3.0,2,1.0,2,410000,993,1761,27580 Darrington Ave Unit 3,['Greer Ranch'],Murrieta,Riverside,CA,92562
O2816905710,land,,False,,None,,None,297000,98010,None,26075 Lucille Ct,None,Murrieta,Riverside,CA,92562
O1183596342,single_family,2004.0,False,3.0,3,,2,500000,4792,2005,31097 Rose Cir,['Rancho Bella Vista'],Murrieta,Riverside,CA,92563
O1545691315,single_family,2002.0,False,5.0,2,1.0,3,590000,7405,3470,29228 Broken Arrow Way,None,Murrieta,Riverside,CA,92563
O2584884161,condo,2004.0,False,1.0,1,,1,265000,868,730,26384 Arboretum Way Unit 706,None,Murrieta,Riverside,CA,92563
O1638010244,single_family,2001.0,False,4.0,2,1.0,2,656000,6534,2371,23665 Silverwood St,['Copper Canyon'],Murrieta,Riverside,CA,92562
O2913332145,single_family,2005.0,False,4.0,2,1.0,2,506000,4792,2053,40615 LA Salle Pl,None,Murrieta,Riverside,CA,92563
O9675484860,land,,False,,None,,None,174,206474,None,474 Calle Paramo Parcel 2,None,Murrieta,None,CA,92562
O2800663383,single_family,2004.0,False,5.0,3,,2,600000,5227,3113,38039 Floricita St,['Rancho Bella Vista'],Murrieta,Riverside,CA,92563
O1393745259,single_family,1988.0,False,6.0,3,,2,485000,5227,1778,24643 Leafwood Dr,['Murrieta Oaks'],Murrieta,Riverside,CA,92562
O9215627368,single_family,1990.0,False,3.0,3,,4,975000,223027,2420,38155 Avenida La Cresta,None,Murrieta,Riverside,CA,92562
O2565556556,single_family,2012.0,False,4.0,2,,3,599000,7405,2214,30802 Dropseed Dr,"['Spencers Crossing', 'French Valley']",Murrieta,Riverside,CA,92563
